state,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
Alabama,2019,290.2352941176471,88.82352941176471,54.88235294117647,39.23529411764706,0.8140110262764402,0.1830094886441025,0.0029794850794573383,0.0,0.0,0.0,0.0,0.00032232070910556004,0.5538537237757444,0.44436101235207687,0.0014629431630732966,0.18598897372355985
Alabama,2020,289.26666666666665,85.06666666666666,50.266666666666666,35.2,0.8595057994132024,0.13957840808570018,0.0009157925010974374,0.0,0.0,0.0,0.0,0.00036429872495446266,0.4961679688266582,0.5025519815326364,0.0009157509157509158,0.14049420058679765
Alabama,2021,294.8666666666667,90.8,52.4,35.46666666666667,0.8580163719065497,0.14014745280844343,0.0014708784813539043,0.00036529680365296805,0.0,0.0,0.0,0.00018264840182648402,0.4950931340982566,0.502113931376335,0.0026102861235818534,0.1419836280934503
Alabama,2022,161.64285714285714,90.78571428571429,56.07142857142857,39.92857142857143,0.809396220959006,0.18923336959095935,0.001370409450034743,0.0,0.0,0.0,0.0003924646781789639,0.0,0.5658623269790667,0.43256130936880016,0.0011838989739542225,0.19060377904099407
Alaska,2000,203.0,114.16666666666667,57.166666666666664,22.666666666666668,0.8490869371737843,0.14022047284345632,0.008634976814035158,0.0020576131687242796,0.0,0.0,0.16728710923399034,0.0,0.16483011937557393,0.5952477594948463,0.07263501189558934,0.15091306282621578
Alaska,2001,151.25,81.5,51.75,19.625,0.9008684763822684,0.09522543173349762,0.0039060918842339608,0.0,0.0,0.0,0.12074478850435134,0.0,0.12465469613259668,0.6989075771537203,0.055692938209331654,0.09913152361773159
Alaska,2002,193.14285714285714,90.71428571428571,45.714285714285715,21.0,0.9093595332613853,0.08454830845359082,0.005491918188985488,0.0006002400960384153,0.0,0.0,0.1363654372640145,0.0,0.13709345409633594,0.6587623334386098,0.06777877520103967,0.09064046673861471
Alaska,2003,191.28571428571428,141.28571428571428,42.0,17.857142857142858,0.932315362827306,0.06466068165606993,0.0013824884792626728,0.0011806375442739079,0.0,0.0004608294930875576,0.1470810778178013,0.0,0.14207221350078494,0.6371182627478323,0.07372844593358148,0.06768463717269406
Alaska,2004,150.25,74.625,34.0,15.0,0.9579819831135499,0.04030743682109072,0.0017105800653594771,0.0,0.0,0.0,0.05392156862745098,0.0,0.12396694214876033,0.7701989209177778,0.051912568306010924,0.042018016886450196
Alaska,2005,167.66666666666666,87.55555555555556,38.666666666666664,16.22222222222222,0.9323131680923316,0.06208357206519562,0.004741515095518422,0.0008617447469544599,0.0,0.0,0.11142670264083065,0.0,0.10898021308980213,0.7224877119383432,0.057105372331024085,0.0676868319076685
Alaska,2006,198.5,95.0,44.5,17.625,0.8977331953986998,0.08821746362888229,0.013309696002003695,0.0007396449704142012,0.0,0.0,0.04432517128620367,0.0,0.12430362116991643,0.7758178275661578,0.055553379977722084,0.10226680460130019
Alaska,2007,198.875,89.875,39.875,16.875,0.9085406681872089,0.08204821760866766,0.008658102155930679,0.0007530120481927711,0.0,0.0,0.054351959332345996,0.0,0.12394662921348315,0.7533322268059164,0.06836918464825442,0.0914593318127911
Alaska,2008,198.22222222222223,83.88888888888889,38.77777777777778,14.222222222222221,0.9258798229930072,0.06293799841561418,0.009039540085103635,0.0021426385062748698,0.0,0.0,0.05315484014236243,0.0,0.11049382716049383,0.7795898817272007,0.056761450969943006,0.07412017700699268
Alaska,2009,212.55555555555554,118.0,45.77777777777778,18.0,0.8878650789407119,0.09211021009164908,0.013070577862493118,0.006340259563095659,0.0003069367710251688,0.0003069367710251688,0.008901166359729894,0.0,0.10832559579077686,0.8469626454774437,0.03581059237204962,0.11213492105928818
Alaska,2010,262.125,88.5,44.875,19.75,0.8863563815297193,0.09910358858673332,0.011723128475096767,0.0028169014084507044,0.0,0.0,0.0065261431603318544,0.0,0.16335616438356165,0.8038623448047517,0.02625534765135474,0.11364361847028079
Alaska,2011,274.5,98.25,44.625,22.375,0.8900750442720287,0.09793014001617241,0.009937183077272383,0.0017123287671232876,0.0003453038674033149,0.0,0.0058219178082191785,0.0,0.20738761068644518,0.7303992719849046,0.0563911995204311,0.1099249557279714
Alaska,2012,301.25,96.25,50.875,22.0,0.8836981768902826,0.09990460667400802,0.0071759049602994895,0.00853825136612022,0.0006830601092896175,0.0,0.003756830601092896,0.0,0.26126955610449887,0.5927095223863967,0.1422640909080116,0.11630182310971734
Alaska,2013,284.25,108.0,51.25,20.375,0.883571066348704,0.09334998558828876,0.01314744121369224,0.00993150684931507,0.0,0.0,0.00684931506849315,0.0,0.14654100049605068,0.6835265271797387,0.16308315725571748,0.11642893365129607
Alaska,2014,274.25,133.0,59.0,23.375,0.8399976744803526,0.12548730085814988,0.01613069911443199,0.017699394040216303,0.0006849315068493151,0.0,0.0034674657534246576,0.005479452054794521,0.1949403446752099,0.6691094286743802,0.12700330884219074,0.16000232551964746
Alaska,2015,255.625,99.125,53.75,23.125,0.8615429075366818,0.11311462670989358,0.010273972602739725,0.014041095890410958,0.0010273972602739725,0.0,0.001038781163434903,0.0010273972602739725,0.21711196648930148,0.7314614428750994,0.04936041221189022,0.13845709246331825
Alaska,2016,285.2857142857143,88.42857142857143,52.857142857142854,24.142857142857142,0.8625647709003802,0.11401602535254719,0.01444184231069477,0.00897736143637783,0.0,0.0,0.0,0.00195160031225605,0.29192451776937534,0.6274213014810803,0.07870258043728821,0.13743522909961978
Alaska,2017,285.14285714285717,92.0,50.857142857142854,22.0,0.8907484773192023,0.08888937751489699,0.012142967083708964,0.00821917808219178,0.0,0.0,0.0023483365949119373,0.004696673189823875,0.2716079582517939,0.6512586395186056,0.07008839244486466,0.10925152268079773
Alaska,2018,281.625,84.125,47.5,22.0,0.9056340104270475,0.0796399621756922,0.010958904109589041,0.0037671232876712326,0.0,0.0,0.0006849315068493151,0.009589041095890411,0.23904015505042903,0.6672736912314594,0.08341218111537181,0.09436598957295247
Alaska,2019,275.44444444444446,146.33333333333334,45.888888888888886,19.22222222222222,0.8892539822220473,0.09264733822501954,0.010137821239886036,0.006438788297826369,0.00030441400304414006,0.0012176560121765602,0.0024353120243531205,0.0039573820395738205,0.1482115677321157,0.7358568212116025,0.10953891699235489,0.11074601777795265
Alaska,2020,259.1111111111111,77.0,39.0,15.777777777777779,0.9420248225856991,0.046125344681224215,0.005778187317169036,0.006071645415907711,0.0,0.0,0.0021250758955676987,0.0,0.13718526659272148,0.6915096011627916,0.16918005634891922,0.057975177414300964
Alaska,2021,269.625,92.875,40.875,17.25,0.9230950552003427,0.06351685564247132,0.00858292701803266,0.0048051621391533164,0.0,0.0,0.0006849315068493151,0.0,0.15821540435488132,0.7714334914235368,0.06966617271473251,0.0769049447996573
Alaska,2022,216.4,127.6,52.8,24.4,0.8785510287896325,0.10470890106926958,0.008779871136122665,0.006965174129353234,0.0009950248756218905,0.0,0.026983932795041188,0.0,0.2885572139303482,0.4764769002312231,0.2079819530433875,0.12144897121036735
Arizona,2000,202.6153846153846,103.23076923076923,68.15384615384616,40.23076923076923,0.7097725629574335,0.2386448361807855,0.04737202954923689,0.004210571312544083,0.0,0.0,0.0010508617065994115,0.035939470365699874,0.37259780548815485,0.33884088866246453,0.25157097377708126,0.2902274370425665
Arizona,2001,206.15384615384616,103.46153846153847,64.92307692307692,38.46153846153846,0.7183398091262994,0.24747956892585568,0.031440895920447756,0.0027397260273972603,0.0,0.0,0.0,0.029926238145416225,0.43437727850399604,0.31376139744013576,0.22193508591045188,0.2816601908737007
Arizona,2002,214.0,126.15384615384616,75.92307692307692,43.15384615384615,0.6319404018354766,0.3139272800516393,0.04788857690373391,0.006032993053196447,0.00021074815595363542,0.0,0.0008429926238145417,0.03195259099005007,0.4598297940420011,0.25087076405596653,0.25650385828816774,0.36805959816452327
Arizona,2003,267.61538461538464,126.76923076923077,79.6923076923077,45.38461538461539,0.5942734090489268,0.34648026719795577,0.05463103060828668,0.004615293144830815,0.0,0.0,0.0012644889357218123,0.03675991174920969,0.5695364064747597,0.1671849676879668,0.225254225152342,0.4057265909510732
Arizona,2004,268.7692307692308,129.69230769230768,71.0,41.30769230769231,0.6719648211368893,0.297823756827898,0.029580905011252993,0.0004203446826397646,0.0,0.0002101723413198823,0.0002101723413198823,0.02992457588807728,0.5695844246971069,0.1726851946349248,0.22759563243857117,0.3280351788631106
Arizona,2005,273.5,131.85714285714286,80.5,42.714285714285715,0.629240002737457,0.3106533908836059,0.05433179274788646,0.005774813631050694,0.0,0.0,0.00019569471624266145,0.016117089083969614,0.5436312703064253,0.12877968391450537,0.31127626197885705,0.3707599972625431
Arizona,2006,283.53846153846155,122.0,74.3076923076923,42.76923076923077,0.646321606645534,0.3000252495078311,0.049350008184113975,0.00430313566252097,0.0,0.0,0.0,0.009694415173867228,0.46793606626376155,0.15761951570523086,0.3647500028571403,0.35367839335446605
Arizona,2007,283.9230769230769,140.76923076923077,71.92307692307692,42.84615384615385,0.63704776200174,0.3302767456521956,0.03162175156629631,0.0008429926238145417,0.0,0.00021074815595363542,0.0,0.01643835616438356,0.4600715682103281,0.14852895327372784,0.37496112235156054,0.3629522379982601
Arizona,2008,294.8333333333333,135.75,81.5,43.416666666666664,0.613213281426091,0.3416367285730179,0.04469082181631309,0.00022768670309653916,0.0002314814814814815,0.0,0.0,0.0220856102003643,0.5576956070785738,0.16147720552148534,0.2587415771995766,0.38678671857390906
Arizona,2009,315.75,137.33333333333334,66.5,42.75,0.6816083960721661,0.3074953245799171,0.00928431064091436,0.0011553477024362935,0.00022831050228310502,0.00022831050228310502,0.0,0.016666666666666666,0.5730972070976067,0.10180868993707794,0.3084274362986487,0.3183916039278339
Arizona,2010,304.9166666666667,114.83333333333333,67.83333333333333,40.75,0.697044770973991,0.2854333390337298,0.01706526898771304,0.00045662100456621003,0.0,0.0,0.0,0.016666666666666666,0.5917906769343294,0.10996284219737361,0.2815798142016303,0.3029552290260091
Arizona,2011,312.54545454545456,117.18181818181819,70.45454545454545,40.45454545454545,0.6839125496230369,0.2926848649110181,0.023402585465945,0.0,0.0,0.0,0.0,0.00298879202988792,0.567306144559846,0.11763011684856219,0.3120749465617039,0.31608745037696306
Arizona,2012,333.9166666666667,135.16666666666666,76.5,44.25,0.6275204136130869,0.3282161168222378,0.041985351507868696,0.0020504313537100423,0.00022768670309653916,0.0,0.0,0.008879781420765029,0.5786707983349645,0.07420377045576906,0.3382456497885014,0.3724795863869131
Arizona,2013,343.27272727272725,153.9090909090909,69.0909090909091,42.09090909090909,0.666091105119082,0.3106948089116067,0.01994581871569837,0.002272003243650265,0.0007471980074719802,0.00024906600249066,0.0,0.005728518057285179,0.5871712286952012,0.09542108284315329,0.3116791704043602,0.33390889488091796
Arizona,2014,356.6666666666667,147.25,67.16666666666667,41.333333333333336,0.6812614078436661,0.29658980547143476,0.019865681662068157,0.001598173515981735,0.0006849315068493152,0.0,0.0,0.005027295222060662,0.5682743857217385,0.09789548239387079,0.32880283666233007,0.318738592156334
Arizona,2015,358.75,114.75,62.75,38.583333333333336,0.7501554476725709,0.23476654623914897,0.014849695585996955,0.0,0.00022831050228310502,0.0,0.0,0.01009956874682902,0.5987760020294267,0.12677763398862515,0.2643467952351191,0.24984455232742905
Arizona,2016,363.5,141.91666666666666,61.916666666666664,40.333333333333336,0.7308829709776153,0.2552256346260191,0.012978765875689297,0.00045725511448313234,0.00022768670309653916,0.00022768670309653916,0.0,0.008198592709035108,0.599841756981707,0.10197983827740735,0.28997981203185047,0.2691170290223846
Arizona,2017,362.0,147.69230769230768,70.07692307692308,44.15384615384615,0.6467666370443671,0.31774552149648777,0.03148362649602602,0.0033719704952581667,0.00042149631190727084,0.00021074815595363542,0.0006392499467291711,0.004214963119072708,0.5818250920799799,0.09991040348508741,0.3134102913691308,0.3532333629556328
Arizona,2018,364.0,133.16666666666666,69.08333333333333,41.083333333333336,0.6963494763394058,0.27487774496564854,0.026489673672114522,0.001598173515981735,0.000684931506849315,0.0,0.0,0.003424657534246575,0.6264632852272952,0.10201775492210453,0.2680943023163537,0.30365052366059414
Arizona,2019,363.5,102.16666666666667,60.916666666666664,40.083333333333336,0.7374062040740269,0.248434760632449,0.014159035293524054,0.0,0.0,0.0,0.0,0.0009132420091324201,0.6536402267264475,0.10769066614952884,0.23775586511489122,0.26259379592597304
Arizona,2020,361.75,164.5,71.25,45.0,0.7109930296059138,0.23408633745161875,0.02144689280889131,0.016169550698239225,0.01707650273224044,0.00022768670309653916,0.0,0.0,0.6345628415300547,0.0987873088986973,0.26664984957124804,0.28900697039408624
Arizona,2021,361.15384615384613,158.69230769230768,76.38461538461539,48.76923076923077,0.6455358484714625,0.28975570585678434,0.034776372790071425,0.014336709341112717,0.015384615384615385,0.00021074815595363542,0.0,0.00021074815595363542,0.6229628163405503,0.09203820902832406,0.2847882264751719,0.3544641515285375
Arizona,2022,274.38461538461536,127.76923076923077,70.61538461538461,43.46153846153846,0.6838832875198502,0.2792686282008958,0.03117713698283567,0.004147718050416864,0.0015232292460015233,0.0,0.0,0.0,0.5982539421300778,0.07790284663675541,0.32384321123316684,0.3161167124801499
Arkansas,2000,145.1904761904762,107.14285714285714,77.80952380952381,51.095238095238095,0.47421989759167615,0.5085646690614459,0.014483192909719465,0.00273224043715847,0.0,0.0,0.00013010668748373666,0.00026021337496747333,0.1952503532235276,0.8042292200265374,0.00013010668748373666,0.5257801024083238
Arkansas,2001,160.85714285714286,103.28571428571429,72.47619047619048,48.19047619047619,0.5481480221768694,0.4397988957097515,0.01035706123927606,0.0016960208741030659,0.0,0.0,0.0,0.0007827788649706457,0.1950822338067647,0.8041349873282646,0.0,0.4518519778231306
Arkansas,2002,172.0952380952381,113.66666666666667,69.19047619047619,42.285714285714285,0.6552032166108186,0.32826420090551434,0.013526494037210932,0.0027451621581325203,0.0002609262883235486,0.0,0.0007827788649706457,0.004696673189823875,0.19051071414943663,0.8038793706516071,0.0001304631441617743,0.34479678338918135
Arkansas,2003,163.8095238095238,103.66666666666667,65.71428571428571,45.04761904761905,0.6111427606360473,0.38103902024052794,0.006899577139853464,0.0007874600342073835,0.00013118194936376755,0.0,0.0,0.0014350945857795174,0.19471273600402628,0.8038521694101942,0.0,0.3888572393639526
Arkansas,2004,184.11764705882354,100.94117647058823,64.58823529411765,42.529411764705884,0.6707156796519119,0.3245934200573142,0.004361147134565151,0.00032975315620878084,0.0,0.0,0.0,0.0009643201542912247,0.25780479002069623,0.7412308898250126,0.0,0.32928432034808813
Arkansas,2005,192.86666666666667,127.26666666666667,82.46666666666667,50.6,0.5080958927116581,0.4556897816172429,0.034022544849181144,0.0020091324200913244,0.00018264840182648402,0.0,0.0,0.008219178082191782,0.2556841788348638,0.7360966430829445,0.0,0.49190410728834183
Arkansas,2006,190.375,102.9375,68.75,44.375,0.6301258841032948,0.35942513668994264,0.008736650439639232,0.0017123287671232876,0.0,0.0,0.0,0.013356164383561644,0.3003217102532171,0.6863221253632212,0.0,0.36987411589670516
Arkansas,2007,208.0625,122.1875,70.5,44.75,0.6257382446887858,0.3599762178544162,0.012743500726405075,0.001370803853680566,0.00017123287671232877,0.0,0.0,0.010787671232876713,0.2931074062923378,0.6959336895980731,0.00017123287671232877,0.37426175531121414
Arkansas,2008,206.75,94.75,64.0,41.3125,0.6850732083691443,0.3123615424082612,0.0023944841952721675,0.00017076502732240437,0.0,0.0,0.0,0.01058743169398907,0.27956609157077866,0.7098464767352323,0.0,0.31492679163085574
Arkansas,2009,207.0625,93.875,58.125,39.0625,0.7530853010167142,0.24468204665615573,0.0022326523271300994,0.0,0.0,0.0,0.0,0.006678082191780822,0.2907859599554432,0.702535957852776,0.0,0.24691469898328583
Arkansas,2010,208.23529411764707,100.0,63.94117647058823,43.705882352941174,0.6391933364867625,0.35433745513240794,0.006146887671723954,0.00032232070910556004,0.0,0.0,0.0,0.008058017727639,0.3344941034008397,0.6574478788715215,0.0,0.3608066635132375
Arkansas,2011,202.23529411764707,98.23529411764706,63.94117647058823,42.76470588235294,0.6752684894875642,0.31586193528508455,0.008547254518245654,0.00032232070910556004,0.0,0.0,0.0,0.008219178082191782,0.3282584055750857,0.6635224163427226,0.0,0.32473151051243576
Arkansas,2012,207.07142857142858,103.42857142857143,64.42857142857143,40.857142857142854,0.730975082945659,0.2584394627839532,0.009804814145485428,0.00078064012490242,0.0,0.0,0.0,0.007220921155347385,0.3488272017403301,0.6439518771043226,0.0,0.269024917054341
Arkansas,2013,247.0909090909091,93.18181818181819,58.90909090909091,37.72727272727273,0.7751849026972764,0.22353295564839282,0.0012821416543308504,0.0,0.0,0.0,0.0,0.007471980074719802,0.44022627013107624,0.552301749794204,0.0,0.22481509730272364
Arkansas,2014,250.1818181818182,87.9090909090909,56.45454545454545,36.18181818181818,0.8145728592173989,0.1846799427751291,0.00074719800747198,0.0,0.0,0.0,0.0,0.00797011207970112,0.43665075411650756,0.5553791338037913,0.0,0.18542714078260109
Arkansas,2015,248.27272727272728,83.9090909090909,54.45454545454545,35.09090909090909,0.8265386937234155,0.17296041453750363,0.0005008917390809396,0.0,0.0,0.0,0.0,0.0072229140722291415,0.4441985214724561,0.5485785644553147,0.0,0.17346130627658454
Arkansas,2016,252.54545454545453,83.54545454545455,52.36363636363637,36.36363636363637,0.8580013201065898,0.14125352341054886,0.0004967709885742673,0.00024838549428713363,0.0,0.0,0.0,0.006458022851465474,0.45504222553402884,0.5384997516145057,0.0,0.14199867989341028
Arkansas,2017,274.72727272727275,84.0909090909091,53.27272727272727,37.09090909090909,0.8345856356676843,0.16491623232733435,0.00049813200498132,0.0,0.0,0.0,0.0,0.0022415940224159406,0.3867210667180394,0.6110373392595446,0.0,0.16541436433231568
Arkansas,2018,260.0,94.33333333333333,55.333333333333336,35.416666666666664,0.8264980695436952,0.17098674120388022,0.00251518925242462,0.0,0.0,0.0,0.0,0.0018264840182648401,0.36065765561406904,0.637515860367666,0.0,0.17350193045630483
Arkansas,2019,237.53846153846155,83.61538461538461,53.84615384615385,36.15384615384615,0.8366350993190702,0.16294106920939974,0.0004238314715300258,0.0,0.0,0.0,0.0,0.002107481559536354,0.33687654886759355,0.6610159695728701,0.0,0.16336490068092976
Arkansas,2020,251.63636363636363,95.63636363636364,50.18181818181818,33.0,0.8938961459824771,0.10461354105180004,0.0014903129657228018,0.0,0.0,0.0,0.0,0.00273224043715847,0.4113985623186957,0.5858691972441459,0.0,0.10610385401752284
Arkansas,2021,250.36363636363637,88.63636363636364,54.90909090909091,35.81818181818182,0.8289097960003814,0.16934674198218402,0.0017434620174346202,0.0,0.0,0.0,0.0,0.0032378580323785804,0.38264494257644943,0.6141171993911719,0.0,0.1710902039996186
Arkansas,2022,140.1818181818182,90.9090909090909,51.18181818181818,33.81818181818182,0.8842271559286957,0.11253217035329874,0.0029064491190750534,0.00033422459893048126,0.0,0.0,0.0,0.02807486631016043,0.43834447415329775,0.5294897504456327,0.00409090909090909,0.11577284407130427
California,2000,330.8703703703704,157.4814814814815,96.96296296296296,48.05555555555556,0.6420066922782484,0.22359437001868585,0.08757611961007196,0.04226727354738467,0.004555544545609126,0.0,0.010697760275470532,0.1192982994289027,0.6236095103303618,0.1586446423773486,0.0877497875879163,0.3579933077217516
California,2001,338.7692307692308,166.67307692307693,96.32692307692308,48.71153846153846,0.6279006345628001,0.23716441094617802,0.09060290524577587,0.038377830049650105,0.00590153215660748,5.2687038988408854e-05,0.0033192834562697573,0.10250599946656758,0.6467364971170911,0.1711638448495398,0.07627437511053169,0.3720993654371999
California,2002,343.0192307692308,172.82692307692307,103.98076923076923,51.90384615384615,0.5862694933414379,0.2528643657199332,0.10353162860376787,0.04879790452567049,0.008431233731213779,0.00010537407797681771,0.004645240604144714,0.10041035649748911,0.6610549390555233,0.18899095618661146,0.04489850765623137,0.41373050665856215
California,2003,339.54901960784315,162.0392156862745,99.6078431372549,50.333333333333336,0.6167303822114317,0.2418602435845562,0.0919240334491567,0.03976140903253524,0.009723931722320119,0.0,0.002686005909213,0.09532354564586636,0.6756815154015915,0.19318137164092392,0.03312756140240525,0.38326961778856833
California,2004,349.2352941176471,153.84313725490196,92.92156862745098,49.588235294117645,0.6026996889572857,0.278567967670562,0.08732243877597401,0.028034637279879787,0.0033216939743934103,5.3573341905068036e-05,0.002360472291216571,0.07187495961801318,0.6724315379778968,0.22132818029905513,0.03200484981381833,0.3973003110427143
California,2005,347.2549019607843,149.84313725490196,90.29411764705883,46.450980392156865,0.6404378444634378,0.25796433408709746,0.07117756720858034,0.026444965495249266,0.003975288745635241,0.0,0.002686005909213,0.07079872171493169,0.6665496513274364,0.24303341757596633,0.016932203472452608,0.35956215553656234
California,2006,349.15686274509807,167.2156862745098,97.68627450980392,48.1764705882353,0.6033074575130174,0.2751412866824724,0.08467330925672698,0.03317111081032707,0.003706835737456205,0.0,0.00118184260005372,0.0682614793070198,0.6656449076461614,0.23108926044241085,0.033822510004354246,0.39669254248698266
California,2007,348.82,156.66,88.72,48.44,0.6091124151341457,0.28753611941594054,0.08013501737113041,0.021572612462344938,0.0015890410958904109,5.479452054794521e-05,0.0012601123368489108,0.05364797931802197,0.6450297728618528,0.27768010329243487,0.02238203219084144,0.3908875848658543
California,2008,349.80392156862746,182.5686274509804,98.68627450980392,51.549019607843135,0.5540379344170933,0.3212681562086752,0.08342178311166981,0.034938950577210214,0.006279602343446412,5.3573341905068036e-05,0.001342861017105743,0.050596089884565314,0.6441274554822807,0.27914279635894296,0.02479079725710533,0.44596206558290674
California,2009,347.4117647058824,150.2156862745098,89.15686274509804,48.15686274509804,0.6010013814735445,0.3058191345323059,0.0697003808216963,0.022404700808768104,0.0010744023636852001,0.0,0.0006992519250945667,0.03563858256153672,0.6410264251135129,0.2984485736370694,0.024187166762786327,0.3989986185264555
California,2010,349.8235294117647,146.88235294117646,80.74509803921569,45.86274509803921,0.6392178852014851,0.2889526824754909,0.05603364651266219,0.014828676100302727,0.0009671097100589445,0.0,0.00043065133417326663,0.025373241239745263,0.6211976257389699,0.32969396061772477,0.023304521069386925,0.36078211479851474
